t,U,j
0.0,-0.1374710615093786,-0.15164012895529708
0.0200296518230747,-0.13646957891822487,0.04148898082168216
0.04005930364614052,-0.13546809632707157,0.2151551059917722
0.0600889554692241,-0.1344666137359174,0.22044851274835764
0.08011860729228992,-0.1334651311447641,0.22534617913022545
0.10014825911536462,-0.13246364855361037,0.2299571317029006
0.12017791093843044,-0.13146216596245708,0.2343242589290037
0.14020756276150514,-0.13046068337130334,0.23847244324549366
0.16023721458457985,-0.1294592007801496,0.24241832555667545
0.18026686640765455,-0.12845771818899587,0.24617394194627423
0.20029651823072037,-0.12745623559784258,0.24974844309812624
0.22032617005379507,-0.12645475300668885,0.25314902916291315
0.2403558218768609,-0.12545327041553556,0.2563815080114762
0.2603854736999356,-0.12445178782438182,0.25945065198840556
0.2804151255230103,-0.12345030523322809,0.26236043795943376
0.300444777346085,-0.12244882264207435,0.2651142155245873
0.3204744291691508,-0.12144734005092106,0.2677148288288197
0.3405040809922255,-0.12044585745976732,0.2701647071954039
0.36053373281529133,-0.11944437486861403,0.27246593411500497
0.3805633846383749,-0.11844289227745985,0.2746203007870713
0.40059303646144073,-0.11744140968630656,0.2766293483714719
0.42062268828451543,-0.11643992709515283,0.2784944018176623
0.44065234010758125,-0.11543844450399954,0.2802165972961586
0.46068199193065595,-0.1144369619128458,0.2817969046922053
0.48071164375373066,-0.11343547932169207,0.28323614623395205
0.5007412955768054,-0.11243399673053833,0.28453501205568615
0.5207709473998712,-0.11143251413938504,0.28569407330279206
0.5408005992229459,-0.1104310315482313,0.2867137932442518
0.5608302510460117,-0.10942954895707802,0.28759453675471264
0.5808599028690864,-0.10842806636592428,0.2883369957959712
0.6008895546921611,-0.10742658377477055,0.2889730175639113
0.6209192065152358,-0.10642510118361681,0.28953862842505146
0.6409488583383016,-0.10542361859246352,0.2900505778157651
0.6609785101613763,-0.10442213600130978,0.2905205810063501
0.6810081619844421,-0.1034206534101565,0.29095723025965753
0.7010378138075257,-0.10241917081900231,0.2913670662335278
0.7210674656305915,-0.10141768822784902,0.2917552207392521
0.7410971174536662,-0.10041620563669529,0.29212582346447336
0.7611267692767321,-0.099414723045542,0.29248227069699395
0.7811564210998068,-0.09841324045438826,0.2928274093488221
0.8011860729228815,-0.09741175786323453,0.2931636668596855
0.8212157247459562,-0.09641027527208079,0.2934931453290096
0.841245376569022,-0.0954087926809275,0.29381769131369195
0.8612750283920967,-0.09440731008977377,0.2941389486582193
0.8813046802151625,-0.09340582749862048,0.2944583992391881
0.9013343320382372,-0.09240434490746674,0.29477739494254596
0.9213639838613119,-0.091402862316313,0.29509718318052025
0.9413936356843866,-0.09040137972515927,0.29541892758548444
0.9614232875074524,-0.08939989713400598,0.29574372506496843
0.9814529393305271,-0.08839841454285224,0.2960726200900888
1.001482591153593,-0.08739693195169895,0.29640661687121794
1.0215122429766765,-0.08639544936054477,0.29674668991987346
1.0415418947997424,-0.08539396676939148,0.2970937933848552
1.061571546622817,-0.08439248417823775,0.29744886947057353
1.0816011984458829,-0.08339100158708446,0.29781285618774406
1.1016308502689576,-0.08238951899593072,0.29818669464521463
1.1216605020920323,-0.08138803640477699,0.29857133606251185
1.141690153915107,-0.08038655381362325,0.29896774866329223
1.1617198057381728,-0.07938507122246996,0.2993769245981389
1.1817494575612475,-0.07838358863131623,0.29979988704015226
1.2017791093843133,-0.07738210604016293,0.30023769759785185
1.221808761207388,-0.0763806234490092,0.3006914641968297
1.2418384130304627,-0.07537914085785546,0.3011623495946924
1.2618680648535374,-0.07437765826670173,0.301651580713683
1.2818977166766032,-0.07337617567554844,0.30215559729386543
1.301927368499678,-0.0723746930843947,0.3026675565718324
1.3219570203227438,-0.07137321049324141,0.3031870677596987
1.3419866721458273,-0.07037172790208723,0.3037138006409236
1.3620163239688932,-0.06937024531093394,0.3042474222687781
1.3820459757919679,-0.06836876271978021,0.30478759615247325
1.4020756276150337,-0.06736728012862692,0.3053339813904256
1.4221052794381084,-0.06636579753747318,0.3058862317422461
1.442134931261183,-0.06536431494631945,0.3064439946299001
1.4621645830842578,-0.06436283235516571,0.30700691005710495
1.4821942349073236,-0.06336134976401242,0.3075746094344163
1.5022238867303983,-0.062359867172858685,0.30814671429551255
1.5222535385534641,-0.061358384581705394,0.30872283488784774
1.5422831903765388,-0.06035690199055166,0.3093025686180852
1.5623128421996135,-0.059355419399397924,0.3098854983293313
1.5823424940226882,-0.05835393680824419,0.3104711903831469
1.602372145845754,-0.0573524542170909,0.31105919251436037
1.6224017976688287,-0.05635097162593716,0.31164903142064876
1.6424314494918946,-0.05534948903478387,0.3122402100414797
1.6624611013149693,-0.05434800644363014,0.3128322044717948
1.682490753138044,-0.0533465238524764,0.313424460444495
1.7025204049611187,-0.05234504126132267,0.31401638930150855
1.7225500567841845,-0.051343558670169376,0.3146073633553885
1.7425797086072592,-0.05034207607901564,0.31519671052068704
1.762609360430334,-0.049340593487861906,0.31578370806535644
1.7826390122534086,-0.04833911089670817,0.3163675752951917
1.8026686640764744,-0.04733762830555488,0.31694746493584947
1.8226983158995491,-0.046336145714401145,0.3175224529134323
1.842727967722615,-0.045334663123247854,0.31809152615048564
1.8627576195456896,-0.04433318053209412,0.3186535678815278
1.8827872713687643,-0.043331697940940384,0.3192073398394018
1.902816923191839,-0.04233021534978665,0.3197514604540277
1.9228465750149049,-0.04132873275863336,0.3202843779130001
1.9428762268379796,-0.04032725016747962,0.32080433652047646
1.9629058786610454,-0.03932576757632633,0.3213093341969011
1.98293553048412,-0.038324284985172596,0.3217970680918097
