t,U,j
0.0,-0.26221915081322944,-0.20454240395734702
0.020025262940484012,-0.26121788766620524,-0.0792983926003069
0.040050525880968024,-0.26021662451918104,0.02141647372696525
0.0600757888214698,-0.25921536137215595,0.09605206684043595
0.08010105176195381,-0.25821409822513175,0.14114524338731144
0.1001263147024467,-0.2572128350781071,0.16181503249835544
0.1201515776429396,-0.25621157193108246,0.17597072315891182
0.1401768405834236,-0.25521030878405826,0.18718103957944665
0.1602021035239254,-0.25420904563703317,0.1965858553957304
0.1802273664644094,-0.25320778249000897,0.2047278066605918
0.2002526294049023,-0.2522065193429843,0.21191503071717194
0.2202778923453952,-0.2512052561959597,0.21834171282160297
0.24030315528588808,-0.25020399304893504,0.2241388551951195
0.260328418226381,-0.2492027299019104,0.22939904195885105
0.280353681166865,-0.2482014667548862,0.23418979217639732
0.3003789441073579,-0.24720020360786155,0.23856128606661287
0.3204042070478508,-0.2461989404608369,0.24255105215384049
0.34042946998834367,-0.24519767731381226,0.2461868758490067
0.36045473292883656,-0.2441964141667876,0.24948857527555618
0.38047999586932946,-0.24319515101976297,0.25246897200099
0.40050525880981347,-0.24219388787273877,0.25513419079950495
0.42053052175030636,-0.24119262472571412,0.25748326570485913
0.44055578469079926,-0.24019136157868948,0.25950683795087853
0.46058104763129215,-0.23919009843166483,0.26126677683721483
0.48060631057178504,-0.2381888352846402,0.26289925630521793
0.5006315735122691,-0.237187572137616,0.26442675524550224
0.5206568364527708,-0.2361863089905909,0.2658645673602695
0.5406820993932548,-0.2351850458435667,0.2672243104664284
0.5607073623337477,-0.23418378269654205,0.26851506521832164
0.5807326252742406,-0.2331825195495174,0.2697440956360913
0.6007578882147246,-0.2321812564024932,0.2709173253297604
0.6207831511552264,-0.23117999325546812,0.27203966376176025
0.6408084140957104,-0.23017873010844392,0.273115236606717
0.6608336770362033,-0.22917746696141927,0.2741475526245256
0.6808589399766962,-0.22817620381439463,0.27513962724645924
0.7008842029171802,-0.22717494066737043,0.27609407588352836
