t,E,j
0.0,0.05528298178181679,-0.45389607586643255
0.01467510719448839,0.056016737141541206,-0.05391557005414143
0.01467510719448839,0.056016737141541206,0.20818223661766752
0.03467510719448841,0.05701673714154121,0.24313982781646626
0.054675107194488426,0.05801673714154121,0.278097419015265
0.07381017034093773,0.05897349029886367,0.31154320476710384
0.09381017034093775,0.059973490298863674,0.3172728444985401
0.11381017034093777,0.060973490298863675,0.32300248422997635
0.13381017034093778,0.061973490298863676,0.32873212396141266
0.1538101703409378,0.06297349029886368,0.33446176369284886
0.17381017034093782,0.06397349029886368,0.34019140342428517
0.19381017034093784,0.06497349029886368,0.3459210431557214
0.21381017034093786,0.06597349029886368,0.3516506828871577
0.23381017034093787,0.06697349029886368,0.357380322618594
0.2538101703409379,0.06797349029886368,0.3631099623500302
0.2738101703409379,0.06897349029886368,0.3688396020814665
0.2938101703409379,0.06997349029886368,0.37456924181290274
0.31381017034093794,0.07097349029886368,0.38029888154433905
0.33381017034093796,0.07197349029886368,0.3860285212757753
0.33883632638521455,0.07222479810107751,0.38746842444415963
0.35883632638521457,0.07322479810107752,0.3897306465959295
0.3788363263852146,0.07422479810107752,0.3919928687476994
0.3988363263852146,0.07522479810107752,0.3942550908994693
0.4188363263852146,0.07622479810107752,0.39651731305123916
0.43883632638521464,0.07722479810107752,0.3987795352030091
0.45883632638521465,0.07822479810107752,0.401041757354779
0.4788363263852147,0.07922479810107752,0.40330397950654884
0.4988363263852147,0.08022479810107752,0.40556620165831875
0.5188363263852147,0.08122479810107752,0.4078284238100887
0.5388363263852147,0.08222479810107752,0.41009064596185857
0.5588363263852147,0.08322479810107752,0.4123528681136285
0.5788363263852148,0.08422479810107752,0.4146150902653984
0.5822811508019132,0.08439703932191245,0.415004738170619
0.6022811508019132,0.08539703932191245,0.41861549601223536
0.6222811508019133,0.08639703932191245,0.4222262538538518
0.6422811508019133,0.08739703932191245,0.42583701169546817
0.6622811508019133,0.08839703932191245,0.42944776953708447
0.6822811508019133,0.08939703932191245,0.4330585273787008
0.7022811508019133,0.09039703932191245,0.4366692852203173
0.7222811508019134,0.09139703932191245,0.4402800430619336
0.7422811508019134,0.09239703932191246,0.44389080090354993
0.7622811508019134,0.09339703932191246,0.4475015587451664
0.7734971365052523,0.0939578386070794,0.4495264691616558
0.7934971365052523,0.0949578386070794,0.45632557454987804
0.8134971365052523,0.0959578386070794,0.4631246799381004
0.8334971365052524,0.0969578386070794,0.4699237853263227
0.8534971365052524,0.0979578386070794,0.47672289071454493
0.8734971365052524,0.0989578386070794,0.4835219961027673
0.8934971365052524,0.09995783860707941,0.49032110149098956
0.9134971365052524,0.10095783860707941,0.4971202068792118
0.9334971365052525,0.10195783860707941,0.5039193122674341
0.9357925843816162,0.1020726110008976,0.5046996618686626
0.9557925843816162,0.1030726110008976,0.5106209495634005
