t,E,j
0.0,0.05849013517137758,-0.3912762260787986
0.020000000000000018,0.05949013517137758,-0.3274827298312816
0.040000000000000036,0.06049013517137758,-0.26368923358376467
0.06000000000000005,0.06149013517137758,-0.19989573733624771
0.0750378532592677,0.06224202783434096,-0.15192987556295748
0.0900454239111248,0.06149164930174811,0.009200855750082155
0.11004542391112482,0.06249164930174811,0.11497785546811722
0.12006056521483899,0.06299240636693382,0.16794643541107007
0.140060565214839,0.06399240636693382,0.1767382373178645
0.16006056521483902,0.06499240636693382,0.18553003922465888
0.18006056521483904,0.06599240636693382,0.19432184113145326
0.20006056521483906,0.06699240636693382,0.20311364303824767
0.22006056521483908,0.06799240636693382,0.2119054449450421
0.2400605652148391,0.06899240636693382,0.22069724685183648
0.2600605652148391,0.06999240636693382,0.22948904875863085
0.2710203219299512,0.07054039420268943,0.2343068492579272
0.2910203219299512,0.07154039420268943,0.23712476707697427
0.3110203219299512,0.07254039420268943,0.23994268489602133
0.33102032192995123,0.07354039420268943,0.2427606027150684
0.35102032192995125,0.07454039420268943,0.24557852053411544
0.37102032192995127,0.07554039420268943,0.24839643835316252
0.3910203219299513,0.07654039420268943,0.25121435617220955
0.4110203219299513,0.07754039420268943,0.25403227399125666
0.4310203219299513,0.07854039420268943,0.2568501918103037
0.45102032192995134,0.07954039420268944,0.2596681096293508
0.47102032192995136,0.08054039420268944,0.2624860274483979
0.4910203219299514,0.08154039420268944,0.26530394526744494
0.5110203219299514,0.08254039420268944,0.268121863086492
0.5310203219299514,0.08354039420268944,0.27093978090553905
0.5510203219299514,0.08454039420268944,0.2737576987245861
0.5570498516417466,0.0848418706882792,0.2746072346853532
0.5770498516417466,0.0858418706882792,0.275453734147095
0.5970498516417466,0.0868418706882792,0.2763002336088368
0.6170498516417466,0.0878418706882792,0.27714673307057863
0.6370498516417467,0.0888418706882792,0.27799323253232044
0.6570498516417467,0.0898418706882792,0.27883973199406226
0.6770498516417467,0.0908418706882792,0.27968623145580407
0.6970498516417467,0.0918418706882792,0.2805327309175458
0.7170498516417467,0.0928418706882792,0.28137923037928764
0.7370498516417467,0.0938418706882792,0.28222572984102945
0.7570498516417468,0.0948418706882792,0.28307222930277126
0.7770498516417468,0.09584187068827921,0.2839187287645131
0.7970498516417468,0.09684187068827921,0.2847652282262549
0.8170498516417465,0.0978418706882792,0.2856117276879967
0.8370498516417468,0.09884187068827921,0.2864582271497385
0.8570498516417469,0.09984187068827921,0.28730472661148027
0.8770498516417469,0.10084187068827921,0.2881512260732221
0.8970498516417469,0.10184187068827921,0.2889977255349639
0.9170498516417469,0.10284187068827921,0.2898442249967057
0.9370498516417469,0.10384187068827921,0.2906907244584475
0.9490164261131007,0.1044401994118469,0.2911972094008922
0.9690164261131007,0.1054401994118469,0.2919045638164645
0.9890164261131007,0.1064401994118469,0.2926119182320367
1.0090164261131007,0.1074401994118469,0.293319272647609
1.0290164261131007,0.1084401994118469,0.29402662706318117
1.0490164261131008,0.1094401994118469,0.29473398147875346
1.0690164261131008,0.1104401994118469,0.2954413358943257
1.0890164261131008,0.11144019941184691,0.29614869030989793
1.1090164261131008,0.11244019941184691,0.29685604472547017
1.1290164261131008,0.11344019941184691,0.2975633991410424
1.1490164261131008,0.11444019941184691,0.29827075355661464
1.1690164261131009,0.11544019941184691,0.2989781079721869
1.1890164261131009,0.11644019941184691,0.29968546238775917
1.209016426113101,0.11744019941184691,0.30039281680333135
1.229016426113101,0.11844019941184691,0.30110017121890364
1.249016426113101,0.11944019941184691,0.3018075256344759
1.269016426113101,0.12044019941184692,0.3025148800500481
1.289016426113101,0.12144019941184692,0.30322223446562035
1.309016426113101,0.12244019941184692,0.3039295888811926
1.329016426113101,0.12344019941184692,0.30463694329676483
1.349016426113101,0.12444019941184692,0.30534429771233706
1.369016426113101,0.12544019941184692,0.3060516521279093
1.389016426113101,0.12644019941184692,0.30675900654348154
1.409016426113101,0.12744019941184692,0.30746636095905383
1.429016426113101,0.12844019941184692,0.308173715374626
1.449016426113101,0.12944019941184692,0.3088810697901983
1.4690164261131011,0.13044019941184692,0.30958842420577054
1.4890164261131011,0.13144019941184693,0.3102957786213428
1.5090164261131012,0.13244019941184693,0.311003133036915
1.5290164261131012,0.13344019941184693,0.31171048745248725
1.5490164261131012,0.13444019941184693,0.3124178418680595
1.5519746770369736,0.13458811195804055,0.31252246846072806
1.5719746770369736,0.13558811195804055,0.31409684405100824
1.5919746770369736,0.13658811195804055,0.31567121964128836
