t,E,j
0.0,-0.19771945100102295,0.19036899649491942
0.020000000000000018,-0.19671945100102295,0.19820095867554507
0.040000000000000036,-0.19571945100102295,0.2050338291171434
0.06000000000000005,-0.19471945100102295,0.21123955991541718
0.08000000000000007,-0.19371945100102295,0.2169502180544056
0.10000000000000009,-0.19271945100102295,0.2222418208343806
0.1200000000000001,-0.19171945100102294,0.22716546414812983
0.14000000000000012,-0.19071945100102294,0.23175852289132198
0.16000000000000014,-0.18971945100102294,0.23604985419930852
0.18000000000000016,-0.18871945100102294,0.24006259620091777
0.20000000000000018,-0.18771945100102294,0.2438158273236534
0.2200000000000002,-0.18671945100102294,0.24732562137857428
0.2400000000000002,-0.18571945100102294,0.2506057549686692
0.26000000000000023,-0.18471945100102294,0.25366820195885004
0.28000000000000025,-0.18371945100102294,0.2565234909287327
0.30000000000000027,-0.18271945100102294,0.25918097085110636
0.3200000000000003,-0.18171945100102294,0.26164901321892176
0.3400000000000003,-0.18071945100102293,0.26393516891051116
0.3600000000000003,-0.17971945100102293,0.26604629203470465
0.38000000000000034,-0.17871945100102293,0.2679886391798752
0.40000000000000036,-0.17771945100102293,0.2697679500052149
0.4167274627246975,-0.17688307786478807,0.2711347667809389
0.43672746272469753,-0.17588307786478807,0.2726627186576681
0.45672746272469755,-0.17488307786478807,0.2741123546627791
0.47672746272469757,-0.17388307786478807,0.2754897980231176
0.4967274627246976,-0.17288307786478807,0.27680040235385683
0.5167274627246976,-0.17188307786478807,0.2780488808097527
0.5367274627246976,-0.17088307786478807,0.2792394086854169
0.5567274627246976,-0.16988307786478807,0.28037570582830174
0.5767274627246977,-0.16888307786478807,0.2814611035058871
0.5967274627246977,-0.16788307786478807,0.2824985991610356
0.6167274627246977,-0.16688307786478807,0.2834909016295297
0.6367274627246977,-0.16588307786478806,0.2844404687725487
0.6567274627246977,-0.16488307786478806,0.2853495390220458
0.6767274627246977,-0.16388307786478806,0.28622015799996336
0.6967274627246978,-0.16288307786478806,0.28705420111961955
0.7167274627246978,-0.16188307786478806,0.28785339288627665
0.7367274627246972,-0.1608830778647881,0.28861932346755226
0.7567274627246978,-0.15988307786478806,0.28935346299136994
0.7767274627246978,-0.15888307786478806,0.29005717394119424
0.7967274627246973,-0.15788307786478809,0.2907317219492655
0.8167274627246979,-0.15688307786478806,0.29137828523396964
0.8367274627246979,-0.15588307786478806,0.29199796288400454
0.8567274627246974,-0.15488307786478808,0.2925917821571566
0.8767274627246974,-0.15388307786478808,0.2931607049333839
0.8967274627246979,-0.15288307786478805,0.29370563343908185
0.916727462724698,-0.15188307786478805,0.2942274153407817
0.936727462724698,-0.15088307786478805,0.29472684829125206
0.956727462724698,-0.14988307786478805,0.2952046839983648
0.976727462724698,-0.14888307786478805,0.29566163187664374
0.9967274627246975,-0.14788307786478808,0.29609836233271725
1.0167274627246974,-0.14688307786478808,0.29651550972862445
1.036727462724698,-0.14588307786478805,0.2969136750608182
1.056727462724698,-0.14488307786478805,0.2972934283875609
1.076727462724698,-0.14388307786478804,0.2976553110330526
1.0967274627246981,-0.14288307786478804,0.2979998375929328
1.1167274627246981,-0.14188307786478804,0.2983274977626421
1.1367274627246982,-0.14088307786478804,0.2986387580074345
1.1567274627246982,-0.13988307786478804,0.2989340630905177
1.1767274627246982,-0.13888307786478804,0.2992138374738089
1.1967274627246982,-0.13788307786478804,0.29947848660407334
1.2167274627246982,-0.13688307786478804,0.299728398095728
1.2367274627246976,-0.13588307786478807,0.29996394282030164
1.2567274627246983,-0.13488307786478804,0.3001854759114182
1.2767274627246983,-0.13388307786478804,0.3003933376931915
1.287805814262546,-0.13332916028789565,0.3005027123731952
1.307805814262546,-0.13232916028789565,0.3006989547214619
1.327805814262546,-0.13132916028789565,0.3008998389474649
1.347805814262546,-0.13032916028789565,0.30110498524641033
1.367805814262546,-0.12932916028789565,0.3013140173977307
1.387805814262546,-0.12832916028789565,0.30152656315804804
1.407805814262546,-0.12732916028789565,0.30174225463464494
1.427805814262546,-0.12632916028789565,0.3019607286388069
1.447805814262546,-0.12532916028789565,0.30218162701852325
1.467805814262546,-0.12432916028789565,0.3024045969701578
1.4878058142625457,-0.12332916028789566,0.30262929132881994
1.5078058142625461,-0.12232916028789564,0.30285536883728
1.5278058142625461,-0.12132916028789564,0.30308249439338586
1.5478058142625457,-0.12032916028789566,0.30331033927604073
1.5678058142625457,-0.11932916028789566,0.30353858134989953
1.5878058142625457,-0.11832916028789565,0.3037669052490361
1.6078058142625462,-0.11732916028789564,0.30399500253991535
1.6278058142625462,-0.11632916028789564,0.30422257186408447
1.6478058142625462,-0.11532916028789564,0.30444931906106665
1.6678058142625463,-0.11432916028789564,0.30467495727200494
1.6878058142625463,-0.11332916028789564,0.3048992070246582
1.7078058142625459,-0.11232916028789565,0.3051217963004014
1.7278058142625463,-0.11132916028789563,0.3053424605839227
1.7478058142625459,-0.11032916028789565,0.3055609428963446
1.767805814262546,-0.10932916028789565,0.3057769938125255
1.787805814262546,-0.10832916028789565,0.305990371463317
1.8078058142625464,-0.10732916028789563,0.30620084152357063
1.8278058142625464,-0.10632916028789563,0.30640817718669683
1.8478058142625464,-0.10532916028789563,0.30661215912658135
1.867805814262546,-0.10432916028789564,0.3068125754476691
1.887805814262546,-0.10332916028789564,0.30700922162401467
1.9078058142625465,-0.10232916028789563,0.307201900428096
1.927805814262546,-0.10132916028789564,0.3073904218501708
1.9478058142625465,-0.10032916028789562,0.30757460300894307
1.9678058142625465,-0.09932916028789562,0.30775426805428585
1.987805814262546,-0.09832916028789564,0.3079292480627483
2.0078058142625466,-0.09732916028789562,0.30809938092655015
2.0278058142625457,-0.09632916028789565,0.30826451123674276
2.0478058142625466,-0.09532916028789562,0.3084244901611896
2.0678058142625457,-0.09432916028789565,0.3085791753179919
2.0878058142625466,-0.09332916028789562,0.30872843064495625
2.107805814262546,-0.09232916028789563,0.3088721262656741
2.1278058142625467,-0.09132916028789562,0.30901013835275054
2.147805814262546,-0.09032916028789564,0.3091423489886945
2.167805814262546,-0.08932916028789564,0.3092686460249501
2.187805814262546,-0.08832916028789564,0.30938892293952075
2.2078058142625467,-0.08732916028789561,0.3095030786936108
2.227805814262546,-0.08632916028789564,0.30961101758767756
2.2478058142625463,-0.08532916028789563,0.30971264911726254
2.267805814262546,-0.08432916028789564,0.3098078878289426
2.2878058142625464,-0.08332916028789562,0.30989665317671483
2.307805814262547,-0.08232916028789561,0.3099788693791058
2.327805814262547,-0.08132916028789561,0.3100544652772693
2.347805814262547,-0.0803291602878956,0.31012337419431607
2.367805814262547,-0.0793291602878956,0.31018553379609426
2.387805814262547,-0.0783291602878956,0.3102408859536201
2.4078058142625474,-0.07732916028789558,0.31028937660733724
2.427805814262547,-0.0763291602878956,0.31033095563336416
2.447805814262546,-0.07532916028789563,0.31036557671187154
2.4678058142625474,-0.07432916028789557,0.31039319719771297
2.487805814262547,-0.07332916028789559,0.3104137779934193
2.507805814262547,-0.07232916028789559,0.3104272834246479
2.527805814262547,-0.0713291602878956,0.31043368111816844
2.547805814262547,-0.07032916028789561,0.310432941882449
2.5678058142625475,-0.06932916028789558,0.31042503959089923
2.587805814262547,-0.0683291602878956,0.3104099510678113
2.607805814262546,-0.06732916028789562,0.31038765597703194
2.627805814262547,-0.0663291602878956,0.31035813671338836
2.647805814262547,-0.0653291602878956,0.3103213782968808
2.667805814262547,-0.0643291602878956,0.3102773682696491
2.687805814262547,-0.0633291602878956,0.3102260965957095
2.707805814262547,-0.062329160287895605,0.3101675555634547
2.727805814262547,-0.06132916028789559,0.3101017396909021
2.747805814262547,-0.0603291602878956,0.31002864563366855
2.7678058142625472,-0.0593291602878956,0.309948272095649
2.7878058142625473,-0.05832916028789559,0.30986061974236667
2.7954385701493667,-0.057947522493554615,0.30982524975913406
2.8154385701493667,-0.056947522493554614,0.3095047573950548
2.8354385701493667,-0.05594752249355462,0.3091872899029837
2.8554385701493668,-0.05494752249355461,0.30887280370022324
2.8754385701493668,-0.05394752249355461,0.30856123766227866
2.895438570149367,-0.05294752249355462,0.308252509918751
2.915438570149367,-0.05194752249355462,0.3079465140943751
2.935438570149367,-0.050947522493554616,0.3076431149024519
2.955438570149367,-0.049947522493554615,0.30734214298513785
2.975438570149367,-0.04894752249355461,0.30704338888214
2.995438570149367,-0.04794752249355461,0.30674659599738696
3.015438570149367,-0.04694752249355461,0.3064514524239392
3.035438570149367,-0.045947522493554604,0.3061575814834645
3.055438570149367,-0.04494752249355462,0.3058645308421116
3.075438570149367,-0.04394752249355461,0.30557176008549597
3.095438570149367,-0.0429475224935546,0.30527862668013706
3.115438570149367,-0.041947522493554594,0.30498437032843134
3.135438570149367,-0.0409475224935546,0.3046880958538858
3.155438570149367,-0.0399475224935546,0.3043887549509013
3.175438570149367,-0.0389475224935546,0.3040851274188719
3.195438570149367,-0.03794752249355461,0.3037758028923125
3.215438570149367,-0.0369475224935546,0.3034591645874943
3.235438570149367,-0.03594752249355459,0.3031333772023452
3.255438570149367,-0.034947522493554595,0.3027963817842551
3.275438570149367,-0.0339475224935546,0.30244590101666313
3.295438570149367,-0.03294752249355461,0.30207945879059095
3.315438570149367,-0.031947522493554606,0.30169441786275797
3.335438570149367,-0.03094752249355459,0.3012880385507166
3.3554385701493663,-0.029947522493554608,0.3008575595103297
3.375438570149367,-0.028947522493554586,0.30040029860225304
3.3954385701493663,-0.027947522493554602,0.29991376796275104
3.415438570149366,-0.026947522493554622,0.29939579339773653
3.435438570149366,-0.02594752249355463,0.2988446252496376
3.4554385701493664,-0.024947522493554607,0.2982590271203296
3.4754385701493664,-0.0239475224935546,0.29763833097119125
3.4954385701493664,-0.022947522493554598,0.29698245195287926
