t,E,j
0.0,-0.1518387598088733,-0.3850261251131781
0.020000000000000018,-0.1508387598088733,-0.27403638088724847
0.040000000000000036,-0.1498387598088733,-0.16490488647580764
0.06000000000000005,-0.1488387598088733,-0.058123036514349094
0.08000000000000007,-0.1478387598088733,0.04462582385048535
0.10000000000000009,-0.1468387598088733,0.13426406089357676
0.10122165263967808,-0.1467776771768894,0.1376805438037536
0.1212216526396781,-0.1457776771768894,0.1635130548300393
0.14122165263967812,-0.14477767717688939,0.1799584539452036
0.16122165263967814,-0.14377767717688938,0.19317471014090273
0.18122165263967815,-0.14277767717688938,0.20439479948394126
0.20122165263967817,-0.14177767717688938,0.21417238735146754
0.2212216526396782,-0.14077767717688938,0.22282283494197885
0.2412216526396782,-0.13977767717688938,0.23054985037282877
0.2612216526396782,-0.13877767717688938,0.2374958398883704
0.28122165263967824,-0.13777767717688938,0.2437659318744827
0.30122165263967826,-0.13677767717688938,0.24944089735827515
0.3212216526396783,-0.13577767717688938,0.2545847185230234
0.3412216526396783,-0.13477767717688938,0.25924931658686245
0.3612216526396783,-0.13377767717688938,0.2634776574552145
0.38122165263967833,-0.13277767717688937,0.26730587593844
0.40122165263967835,-0.13177767717688937,0.27076477781209457
0.42122165263967837,-0.13077767717688937,0.2738809319342814
0.4412216526396784,-0.12977767717688937,0.2766774833189711
0.4612216526396784,-0.12877767717688937,0.27917477091859466
0.4812216526396784,-0.12777767717688937,0.2813908054125644
0.4877756029102187,-0.12744997966336236,0.28205856997219886
0.5077756029102187,-0.12644997966336236,0.2840146014236055
0.5277756029102187,-0.12544997966336235,0.28588843831106875
0.5477756029102188,-0.12444997966336235,0.28767301663046047
0.5677756029102188,-0.12344997966336235,0.28936100420165484
0.5877756029102188,-0.12244997966336235,0.29094497587048124
0.6077756029102188,-0.12144997966336235,0.29241766766538424
0.6277756029102188,-0.12044997966336235,0.293772321180888
0.6477756029102189,-0.11944997966336235,0.29500312017980024
0.6677756029102189,-0.11844997966336235,0.29610570488744736
0.6877756029102189,-0.11744997966336235,0.29707772574826197
0.7077756029102189,-0.11644997966336235,0.2979193710570974
0.7277756029102186,-0.11544997966336236,0.29863378004973035
0.7477756029102189,-0.11444997966336234,0.29922724644063076
0.7677756029102186,-0.11344997966336236,0.2997091374621567
0.787775602910219,-0.11244997966336234,0.3000915020896909
0.8077756029102187,-0.11144997966336236,0.3003884076837938
0.827775602910219,-0.11044997966336234,0.30061510424513616
0.847775602910219,-0.10944997966336234,0.3007871474771467
0.867775602910219,-0.10844997966336234,0.30091960590550826
0.8877756029102191,-0.10744997966336234,0.3010264403697507
0.9077756029102191,-0.10644997966336234,0.30112009421880037
0.9277756029102191,-0.10544997966336234,0.30121128764710287
0.9477756029102191,-0.10444997966336234,0.3013089803716509
0.9677756029102188,-0.10344997966336235,0.3014204549040596
0.9877756029102192,-0.10244997966336233,0.30155147385371345
1.0077756029102192,-0.10144997966336233,0.3017064731127101
1.0277756029102192,-0.10044997966336233,0.30188876348162497
1.0477756029102192,-0.09944997966336233,0.3021007232503781
1.0637483751559795,-0.09865134105107431,0.3022924188137307
1.0837483751559795,-0.09765134105107431,0.30254448824480185
1.1037483751559796,-0.09665134105107431,0.302795235671198
1.1237483751559796,-0.09565134105107431,0.3030448227737311
1.1437483751559796,-0.09465134105107431,0.30329337321462946
1.1637483751559796,-0.09365134105107431,0.3035409837921205
1.1837483751559796,-0.09265134105107431,0.303787731678288
1.2037483751559797,-0.09165134105107431,0.30403367930047565
1.2237483751559797,-0.09065134105107431,0.3042788777405954
1.2437483751559792,-0.08965134105107432,0.3045233691669285
1.2637483751559793,-0.08865134105107432,0.3047671886139972
1.2837483751559797,-0.0876513410510743,0.3050103653109436
1.3037483751559797,-0.0866513410510743,0.30525292368962925
1.3237483751559798,-0.0856513410510743,0.30549488416063986
1.3437483751559798,-0.0846513410510743,0.30573626371784635
1.3637483751559798,-0.0836513410510743,0.30597707641408617
1.3837483751559798,-0.0826513410510743,0.3062173337383792
1.4037483751559798,-0.0816513410510743,0.3064570449167507
1.4237483751559799,-0.0806513410510743,0.3066962171529012
1.4437483751559799,-0.0796513410510743,0.30693485582081464
1.4637483751559799,-0.0786513410510743,0.3071729646183864
1.48374837515598,-0.0776513410510743,0.30741054568894804
1.50374837515598,-0.0766513410510743,0.30764759971591144
1.5237483751559795,-0.07565134105107431,0.3078841259945021
1.54374837515598,-0.0746513410510743,0.3081201224835815
1.56374837515598,-0.07365134105107429,0.30835558583979283
1.5837483751559795,-0.0726513410510743,0.30859051143564864
1.6037483751559796,-0.0716513410510743,0.3088248933626638
1.62374837515598,-0.07065134105107429,0.30905872442020044
1.64374837515598,-0.06965134105107429,0.3092919960902984
1.66374837515598,-0.06865134105107429,0.3095246984984007
1.68374837515598,-0.06765134105107429,0.30975682035952984
1.70374837515598,-0.06665134105107429,0.30998834890910826
1.7237483751559801,-0.06565134105107429,0.3102192698172333
1.7437483751559797,-0.0646513410510743,0.31044956708479055
1.7637483751559804,-0.06365134105107427,0.3106792229193065
1.7837483751559802,-0.06265134105107428,0.3109082175878716
1.8037483751559802,-0.06165134105107428,0.31113652924378665
1.8237483751559802,-0.06065134105107428,0.3113641337227535
1.8437483751559802,-0.05965134105107429,0.31159100430341036
1.8637483751559807,-0.058651341051074266,0.31181711142572327
1.8837483751559805,-0.05765134105107428,0.31204242235912166
1.9037483751559805,-0.05665134105107428,0.31226690081017927
1.9237483751559803,-0.055651341051074284,0.3124905064569443
1.9437483751559803,-0.05465134105107428,0.31271319439348905
1.9637483751559803,-0.053651341051074275,0.31293491446357485
1.98374837515598,-0.05265134105107429,0.31315561045607043
2.0037483751559795,-0.051651341051074294,0.3133752191262773
2.0237483751559804,-0.05065134105107427,0.31359366899566243
2.0437483751559804,-0.04965134105107427,0.3138108788662588
2.0637483751559804,-0.04865134105107428,0.31402675596300583
2.08374837515598,-0.04765134105107429,0.31424119358419045
2.103748375155981,-0.04665134105107425,0.314454068091554
2.1237483751559796,-0.045651341051074296,0.31466523499877375
2.1437483751559805,-0.04465134105107425,0.3148745238052059
2.1637483751559805,-0.043651341051074266,0.3150817310455258
2.1837483751559805,-0.04265134105107426,0.31528661073959724
2.2037483751559797,-0.04165134105107428,0.3154888609455097
2.2237483751559797,-0.04065134105107427,0.3156881042762752
2.2437483751559797,-0.03965134105107426,0.3158838586956399
2.26374837515598,-0.03865134105107425,0.3160754919121413
2.28374837515598,-0.03765134105107425,0.31626214647214673
2.3037483751559806,-0.03665134105107424,0.3164426086120507
2.3237483751559798,-0.03565134105107426,0.31661505860159156
2.342737499674578,-0.03470188482514436,0.31676870779328964
2.362737499674578,-0.03370188482514436,0.31690151503762265
2.382737499674578,-0.032701884825144356,0.31699671437902804
2.402737499674578,-0.031701884825144355,0.3170624808977415
2.422737499674578,-0.030701884825144358,0.3171044532407125
2.442737499674578,-0.029701884825144357,0.3171267183471702
2.462737499674578,-0.02870188482514436,0.3171323535683202
2.482737499674578,-0.02770188482514436,0.317123747489765
2.502737499674578,-0.026701884825144358,0.3171028007958788
2.522737499674578,-0.025701884825144357,0.3170710578576609
2.542737499674578,-0.024701884825144356,0.3170297962168819
2.562737499674578,-0.023701884825144355,0.3169800893816105
2.582737499674578,-0.02270188482514435,0.31692285209780346
2.602737499674578,-0.021701884825144353,0.31685887376596333
2.622737499674578,-0.020701884825144352,0.3167888436311115
2.642737499674578,-0.01970188482514435,0.31671337013837664
2.662737499674578,-0.018701884825144358,0.3166329960738591
2.682737499674578,-0.017701884825144357,0.3165482106139916
2.702737499674578,-0.016701884825144352,0.31645945908002193
2.722737499674578,-0.015701884825144348,0.3163671509750802
2.742737499674578,-0.01470188482514435,0.31627166673190393
2.762737499674578,-0.01370188482514435,0.3161733634964234
2.782737499674578,-0.012701884825144352,0.316072580201435
2.802737499674578,-0.011701884825144348,0.3159696421362359
2.822737499674578,-0.010701884825144344,0.3158648651865053
2.8427374996745782,-0.00970188482514434,0.3157585599003649
2.8627374996745782,-0.008701884825144342,0.3156510355295825
2.8827374996745783,-0.007701884825144348,0.3155426041988508
2.9027374996745783,-0.0067018848251443365,0.31543358537188326
2.9227374996745783,-0.005701884825144332,0.31532431081322043
2.942737499674578,-0.004701884825144345,0.315215130293752
2.962737499674578,-0.003701884825144334,0.3151064183638791
2.982737499674578,-0.0027018848251443434,0.3149985826338854
3.0027374996745784,-0.0017018848251443217,0.3148920741779356
3.022737499674578,-0.0007018848251443416,0.31478740095245916
3.042737499674578,0.00029811517485566624,0.31468514555451044
3.062737499674578,0.0012981151748556602,0.3145859893540084
3.082737499674578,0.002298115174855668,0.3144907462261836
3.102737499674578,0.003298115174855676,0.31440041119782114
3.122737499674578,0.004298115174855684,0.31431623314732615
3.142737499674578,0.005298115174855671,0.3142398281120897
3.162737499674578,0.006298115174855672,0.31417336511796773
3.182737499674578,0.0072981151748556655,0.31411989104986776
3.202737499674578,0.008298115174855666,0.3140839478572199
3.222737499674578,0.009298115174855653,0.3140728866463577
3.2427374996745786,0.010298115174855675,0.31410017768407544
3.2584487348466498,0.011083676933459241,0.3141670296738414
3.27844873484665,0.012083676933459242,0.31427642394191924
3.29844873484665,0.013083676933459241,0.314356397714033
3.31844873484665,0.014083676933459242,0.31440458415472494
3.33844873484665,0.015083676933459241,0.3144186212377786
3.35844873484665,0.01608367693345924,0.31439619377882067
3.37844873484665,0.017083676933459243,0.3143350805314683
3.39844873484665,0.01808367693345924,0.31423320479213934
3.41844873484665,0.01908367693345924,0.3140886863627648
3.43844873484665,0.020083676933459242,0.31389989222234815
3.45844873484665,0.021083676933459243,0.31366548295219465
3.47844873484665,0.022083676933459244,0.3133844519287441
3.49844873484665,0.023083676933459238,0.3130561545921243
3.51844873484665,0.024083676933459246,0.31268032571654036
3.53844873484665,0.025083676933459247,0.31225708349037684
3.55844873484665,0.026083676933459244,0.3117869202476512
3.57844873484665,0.027083676933459252,0.3112706807359999
3.59844873484665,0.02808367693345925,0.31070952971701626
3.61844873484665,0.02908367693345925,0.3101049113591349
3.63844873484665,0.030083676933459255,0.30945850323821367
3.65844873484665,0.031083676933459252,0.3087721678003786
3.67844873484665,0.03208367693345925,0.3080479039091208
3.69844873484665,0.03308367693345925,0.30728780067022726
3.71844873484665,0.03408367693345925,0.30649399519217985
3.73844873484665,0.03508367693345925,0.3056686353786401
3.75844873484665,0.03608367693345925,0.304813848328235
3.778448734846651,0.03708367693345927,0.303931714476973
3.798448734846651,0.038083676933459265,0.3030242472800403
3.818448734846651,0.03908367693345926,0.30209337799446045
3.838448734846651,0.04008367693345925,0.3011409449820649
3.858448734846651,0.041083676933459254,0.30016868688681375
3.878448734846651,0.04208367693345926,0.29917823903298363
3.898448734846651,0.043083676933459256,0.29817113242326004
3.9184487348466512,0.04408367693345925,0.2971487947730547
3.9384487348466513,0.045083676933459264,0.29611255308739387
3.9584487348466513,0.046083676933459265,0.2950636373606904
3.9784487348466513,0.047083676933459266,0.29400318505168865
3.9984487348466513,0.04808367693345927,0.29293224605220464
4.018448734846651,0.049083676933459275,0.2918517879270564
4.038448734846651,0.050083676933459276,0.29076270125309217
4.058448734846651,0.05108367693345927,0.28966580492756644
4.078448734846651,0.05208367693345927,0.2885618513508682
4.098448734846651,0.05308367693345927,0.28745153141659663
