t,U,j
0.0,-0.10315842202850267,-0.9982766413970667
0.8589610798007952,-0.060210368038462914,-0.44472426817042443
3.5790027924337853,0.07579171759318659,0.08496813678692483
5.307935960697279,0.16223837600636126,0.34265634878480444
6.482447818140429,0.22096396887851877,1.2499502936587792
6.992819974104538,0.24648257667672424,1.5332718162148584
7.873803071229144,0.29053173153295453,0.2806198765951473
9.140220113502222,0.35385258364660843,0.29016441859235353
10.560809197772105,0.4248820378601026,0.46434246430296255
11.210535511953656,0.45736835356918015,0.3307260873054174
11.617991474425944,0.4777411516927945,0.32356781947988633
12.157594901466915,0.5047213230448431,0.23289994005656123
13.64425515791683,0.5790543358673388,0.37844657853349783
16.32024771569358,0.7128539637561764,0.08735385626911008
22.927636304753953,1.043223393209195,0.09212584992297046
23.940769426551558,0.9925667371193148,-0.024788271941322826
31.671414024550096,0.6060345072193878,-0.02956026559518321
32.75061831852773,0.552074292520506,-0.1417023938056161
34.34740402222254,0.4722350073357655,-1.2583511275666215
35.19535409336144,0.4298375037788207,-0.3922323379779691
36.89124911543061,0.3450427526753621,-0.11545615136465237
38.9065043503639,0.24427999092869723,-0.11068415771079643
40.30506885720568,0.17435176558660825,-1.0125931770481378
40.954795171387225,0.14186544987753114,-0.28247648393921576
41.68160622651502,0.10552489712114155,-0.141702393805625
42.826886812881305,0.04826086780282712,-0.2586165156699183
43.57572244543722,0.010819086175031467,-0.649920549975862
44.47361759167144,-0.03407567113667964,-6.146041914556375
44.878956347874635,-0.054342608946839066,-0.7274306400857844
45.85527260950791,-0.10315842202850267,-0.9982766413970712
45.85527260950791,-0.10315842202850267,-0.9982766413970667
