t,U,j
0.0,-0.19630948845467855,0.05219495137852391
0.020054916834357783,-0.19530674261296066,0.058947215105802114
0.04010983366871557,-0.19430399677124277,0.06342361358587369
0.06016475050308223,-0.19330125092952444,0.06693098141233123
0.08021966733744001,-0.19229850508780655,0.06994467681884543
0.1002745841717978,-0.19129575924608866,0.07272368011609161
0.12032950100616446,-0.19029301340437033,0.07545320322492216
0.14038441784052225,-0.18929026756265244,0.07830184547849285
0.16043933467488003,-0.18828752172093455,0.08146710352288665
0.1804942515092467,-0.18728477587921621,0.0852438572702863
0.20054916834360448,-0.18628203003749833,0.0899544084823242
0.22060408517796226,-0.18527928419578044,0.09486347633488777
0.24065900201232449,-0.18427653835406232,0.09983338211790851
0.2607139188466867,-0.1832737925123442,0.10488011453112904
0.2807688356810445,-0.18227104667062632,0.11001987683335301
0.3008237525154067,-0.1812683008289082,0.11527071614374108
0.32087866934976894,-0.1802655549871901,0.12065225711063023
0.3409335861841267,-0.1792628091454722,0.1261858396053208
0.36098850301848895,-0.1782600633037541,0.13189590287844113
0.3810434198528512,-0.177257317462036,0.1378100272984284
0.40109833668720896,-0.1762545716203181,0.14395995069074843
0.4211532535215712,-0.1752518257786,0.15052188693215157
0.4412081703559334,-0.17424907993688188,0.15762668143823474
0.4612630871902912,-0.173246334095164,0.16516388323279899
0.4813180040246534,-0.17224358825344588,0.1729713056916421
0.5013729208590112,-0.171240842411728,0.1808483907117193
0.5214278376933734,-0.17023809657000988,0.18858509546452523
0.5414827545277356,-0.16923535072829177,0.19599142456346955
0.5615376713620934,-0.16823260488657388,0.20292240824512192
0.5815925881964557,-0.16722985904485577,0.2094898603890806
0.6016475050308179,-0.16622711320313766,0.21598368225822925
0.6217024218651757,-0.16522436736141977,0.22237377607385952
0.6417573386995379,-0.16422162151970165,0.22862687516219693
0.6618122555339001,-0.16321887567798354,0.23471419483027375
0.6818671723682579,-0.16221612983626565,0.24060935671177733
0.7019220892026157,-0.16121338399454777,0.24629149083530594
0.7219770060369823,-0.16021063815282943,0.25174236323069865
0.7420319228713401,-0.15920789231111154,0.2569480604068849
0.7620868397056979,-0.15820514646939365,0.26189826196735566
0.7821417565400646,-0.15720240062767532,0.2667019538887234
0.8021966733744224,-0.15619965478595743,0.2714638081477369
0.8222515902087801,-0.15519690894423954,0.2761462316779034
0.8423065070431424,-0.15419416310252143,0.28071347388177403
0.8623614238775046,-0.15319141726080332,0.28513323113354544
0.8824163407118624,-0.15218867141908543,0.2893758237125712
0.9024712575462246,-0.15118592557736732,0.29341497464987926
0.9225261743805868,-0.1501831797356492,0.29722735589222793
0.9425810912149446,-0.14918043389393132,0.3007934804273668
0.9626360080493024,-0.14817768805221343,0.3040965489562041
0.982690924883669,-0.1471749422104951,0.3071231985983991
1.0027458417180268,-0.1461721963687772,0.30986231639835754
1.0228007585523846,-0.14516945052705932,0.31230565746021965
1.0428556753867513,-0.14416670468534099,0.3144481708666922
1.062910592221109,-0.1431639588436231,0.31630859117932686
1.0829655090554668,-0.1421612130019052,0.31790873931574654
1.1030204258898335,-0.14115846716018687,0.3192671498669279
1.1230753427241913,-0.14015572131846898,0.3203990954524329
1.143130259558549,-0.1391529754767511,0.3213180245041735
1.1631851763929113,-0.13815022963503298,0.3220345639684456
1.1832400932272735,-0.13714748379331487,0.3225581756085217
1.2032950100616313,-0.13614473795159698,0.3228961838200894
1.2233499268959935,-0.13514199210987887,0.3230560251891393
1.2434048437303558,-0.13413924626816076,0.32304083177724807
1.2634597605647135,-0.13313650042644287,0.3228232782339478
1.2835146773990758,-0.13213375458472476,0.322396302825382
1.303569594233438,-0.13113100874300665,0.32177134307698907
1.3236245110677958,-0.13012826290128876,0.3209632021567927
1.343679427902158,-0.12912551705957065,0.3199847845199747
1.3637343447365202,-0.12812277121785254,0.31884924211234195
1.383789261570878,-0.12712002537613465,0.31757017000647464
1.4038441784052402,-0.12611727953441654,0.31616091731480994
1.423899095239598,-0.12511453369269865,0.31463504415505666
1.4439540120739602,-0.12411178785098054,0.31300620431270093
1.4640089289083225,-0.12310904200926243,0.3112886786143645
1.4840638457426802,-0.12210629616754454,0.3094963195614309
1.5041187625770425,-0.12110355032582643,0.3076434129510608
1.5241736794114047,-0.12010080448410831,0.3056302745099401
1.5442285962457625,-0.11909805864239043,0.30339600509556475
1.5642835130801247,-0.11809531280067231,0.30096766648931406
1.584338429914487,-0.1170925669589542,0.2983755052939887
1.6043933467488447,-0.11608982111723631,0.29565292364459766
1.6244482635832025,-0.11508707527551842,0.292835501465147
1.6445031804175692,-0.11408432943380009,0.2899603946265165
1.664558097251927,-0.1130815835920822,0.28706631725755644
1.6846130140862847,-0.11207883775036431,0.2841921532491824
1.7046679309206514,-0.11107609190864598,0.28137636057748294
1.7247228477550092,-0.11007334606692809,0.2786560378284389
1.744777764589367,-0.1090706002252102,0.27606667323778766
1.7648326814237336,-0.10806785438349187,0.27361182726158406
1.7848875982580914,-0.10706510854177398,0.27124782379901946
1.8049425150924492,-0.10606236270005609,0.26894554805596044
1.8249974319268114,-0.10505961685833798,0.266677144351313
1.8450523487611736,-0.10405687101661987,0.2644150886990724
1.8651072655955314,-0.10305412517490198,0.2621323549834483
1.8851621824298936,-0.10205137933318387,0.25980127729049857
1.9052170992642559,-0.10104863349146576,0.25739339049277987
1.9252720160986136,-0.10004588764974787,0.2548790307281638
1.9453269329329759,-0.09904314180802976,0.25222689573883145
1.965381849767338,-0.09804039596631164,0.2494261639994943
1.9854367666016959,-0.09703765012459376,0.2464987384388769
